time,intensity,distance
24.660,55,43.35
24.678,57,43.62
24.696,56,43.27
24.714,56,43.23
24.731,56,43.35
24.749,55,43.35
24.767,57,43.23
24.784,55,43.23
24.802,56,43.33
24.819,57,43.45
24.838,55,43.45
24.855,56,43.30
24.872,55,43.32
24.891,55,43.21
24.908,55,43.50
24.926,56,43.38
24.943,56,43.67
24.962,57,43.57
24.979,56,44.01
24.996,55,44.12
25.014,55,43.71
25.032,56,43.32
25.050,56,43.28
25.067,56,43.37
25.084,55,43.27
25.103,56,43.27
25.120,54,43.54
25.138,54,43.38
25.156,55,43.18
25.174,55,43.55
25.191,56,43.66
25.208,55,43.35
25.227,56,43.52
25.244,55,43.25
25.262,56,43.37
25.279,55,43.67
25.297,57,43.28
25.315,56,43.28
25.332,55,43.61
25.350,57,43.64
25.368,55,43.50
25.385,56,43.50
25.403,56,43.62
25.420,55,43.50
25.439,56,43.93
25.456,56,43.61
25.474,55,43.33
25.492,56,43.50
25.509,56,43.23
25.527,56,43.35
25.544,55,43.38
25.563,56,43.28
25.580,56,43.23
25.597,56,43.35
25.615,56,43.61
25.633,55,44.76
25.651,56,48.23
25.668,56,44.54
25.686,55,43.15
25.704,56,43.23
25.721,57,44.83
25.739,56,80.97
25.757,55,80.53
25.775,56,81.34
25.792,56,44.83
25.809,56,43.62
25.828,56,43.54
25.845,55,44.42
25.863,55,44.93
25.880,55,44.06
25.899,56,43.50
25.916,56,43.25
25.933,56,43.38
25.951,55,43.03
25.969,57,42.93
25.987,55,43.38
26.004,54,42.98
26.022,55,43.30
26.040,55,42.84
26.057,56,43.33
26.075,56,42.94
26.093,56,43.23
26.110,55,42.86
26.128,55,42.99
26.145,55,43.03
26.164,56,43.28
26.181,56,43.27
26.199,55,43.13
26.216,56,43.40
26.234,56,43.32
26.252,55,43.35
26.269,56,43.45
26.288,55,43.35
26.305,56,43.78
26.322,55,43.45
26.340,55,43.44
26.358,55,43.35
26.376,55,43.35
26.393,57,43.42
26.411,54,43.40
26.429,56,43.30
26.446,54,43.32
26.464,54,43.42
26.481,56,43.40
26.500,56,43.30
26.517,55,43.33
26.534,55,43.40
26.552,55,43.30
26.570,55,43.30
26.588,55,43.38
26.605,55,43.40
26.624,56,43.35
26.641,54,43.44
26.658,55,43.61
26.676,54,43.72
26.694,54,43.74
26.712,54,43.91
26.729,55,44.12
26.746,53,44.15
26.765,54,44.27
26.782,53,44.34
26.800,53,44.17
26.817,54,44.52
26.835,54,44.63
26.853,54,44.83
26.870,54,44.86
26.889,54,44.83
26.906,53,44.93
26.924,53,45.49
26.941,53,45.19
26.959,51,45.19
26.977,52,45.22
26.994,53,45.39
27.012,51,45.32
27.030,52,45.37
27.047,51,45.42
27.065,51,46.00
27.082,51,45.54
27.101,51,45.99
27.118,52,45.75
27.136,52,45.83
27.154,51,46.26
27.171,51,45.90
27.189,51,46.50
27.206,49,46.04
27.225,51,46.14
27.242,50,46.67
27.259,49,46.43
27.277,49,46.46
27.295,50,46.56
27.313,48,47.09
27.330,49,47.28
27.347,48,46.84
27.366,48,46.94
27.383,49,47.45
27.401,48,47.52
27.419,48,47.16
27.437,48,47.69
27.454,48,47.41
27.471,47,47.40
27.490,46,47.46
27.507,47,47.53
27.525,46,47.72
27.542,47,47.74
27.560,47,47.82
27.578,45,47.97
27.595,47,48.20
27.613,47,48.20
27.631,46,48.33
27.649,45,48.86
27.666,45,48.99
27.683,46,48.74
27.702,44,48.88
27.719,45,49.10
27.737,43,49.16
27.755,43,49.27
27.772,44,49.42
27.790,44,49.91
27.807,43,50.05
27.826,43,50.18
27.843,44,49.90
27.860,43,50.03
27.878,41,50.12
27.896,41,50.61
27.914,43,51.19
27.931,42,50.85
27.949,43,51.41
27.967,41,51.07
27.984,41,51.20
28.002,41,51.75
28.020,41,51.41
28.038,41,52.38
28.055,42,52.05
28.072,41,52.55
28.091,41,52.63
28.108,39,51.85
28.126,39,51.90
28.143,41,51.95
28.162,41,51.65
28.179,40,51.73
28.196,40,52.22
28.214,39,52.79
28.232,41,52.05
28.250,40,52.17
28.267,40,52.28
28.285,40,52.36
28.303,40,52.46
28.320,40,53.38
28.338,40,53.02
28.356,39,53.57
28.374,38,52.80
28.391,37,53.28
28.408,38,52.96
28.427,38,53.41
28.444,39,53.01
28.462,37,53.21
28.479,37,53.70
28.497,39,54.23
28.515,37,53.38
28.532,39,53.57
28.551,38,54.04
28.568,39,54.15
28.585,38,54.21
28.603,38,53.89
28.621,38,53.94
28.639,37,53.98
28.656,38,54.40
28.674,37,54.86
28.692,38,54.47
28.709,36,54.37
28.727,37,54.89
28.744,38,54.55
28.763,38,55.81
28.780,37,54.91
28.797,36,55.88
28.815,39,55.08
28.833,37,55.10
28.851,37,55.11
28.868,37,55.11
28.887,38,54.69
28.904,37,55.44
28.921,38,55.11
28.939,37,55.54
28.957,38,55.54
28.975,38,54.60
28.992,37,55.10
29.009,36,55.10
29.028,38,55.10
29.045,38,55.01
29.063,38,55.52
29.080,38,56.00
29.099,37,55.15
29.116,37,54.76
29.133,37,55.17
29.152,37,54.79
29.169,38,54.69
29.187,38,54.81
29.204,37,54.81
29.222,39,54.81
29.240,38,54.30
29.257,37,54.84
29.275,36,54.81
29.293,38,54.42
29.310,37,54.35
29.328,37,54.45
29.345,38,54.43
29.364,37,54.45
29.381,37,54.43
29.399,38,54.47
29.417,38,54.83
29.434,37,54.83
29.452,37,54.83
29.469,37,54.47
29.488,38,54.45
29.505,37,54.37
29.522,37,54.45
29.540,38,54.47
29.558,37,54.45
29.576,37,54.35
29.593,38,54.86
29.611,37,54.86
29.629,37,54.45
29.646,37,54.35
29.664,36,54.45
29.682,38,54.47
29.700,37,54.45
29.717,37,54.86
29.734,36,54.47
29.753,36,54.49
29.770,38,54.40
29.788,37,54.54
29.805,36,54.60
29.824,37,54.67
29.841,38,54.66
29.858,38,54.43
29.876,37,55.32
29.894,36,55.35
29.912,36,55.27
29.929,37,55.39
29.946,37,54.96
29.965,36,54.96
29.982,38,55.42
30.000,37,55.03
30.018,37,55.13
30.035,35,55.10
30.053,38,55.74
30.070,38,55.83
30.089,37,55.47
30.106,35,55.86
30.124,35,55.59
30.141,37,55.66
30.159,37,55.69
30.177,36,55.66
30.194,36,56.22
30.212,35,56.25
30.230,37,56.13
30.247,36,55.88
30.265,36,56.36
30.283,36,55.95
30.301,35,56.34
30.318,36,56.49
30.336,37,56.13
30.354,35,56.59
30.371,35,56.12
30.389,34,56.27
30.406,37,56.29
30.425,35,56.34
30.442,36,57.09
30.459,35,56.39
30.477,36,56.78
30.495,37,56.73
30.513,34,56.83
30.530,36,56.80
30.548,36,56.41
30.566,35,56.73
30.583,36,56.41
30.601,35,56.80
30.619,35,56.80
30.637,35,56.73
30.654,35,56.83
30.671,35,56.80
30.690,35,56.39
30.707,36,56.68
30.725,36,56.41
30.742,36,56.41
30.760,36,56.68
30.778,37,56.30
30.795,36,56.41
30.814,36,56.78
30.831,36,56.29
30.849,35,56.41
30.866,36,56.39
30.884,35,56.41
30.902,35,56.27
30.919,36,56.39
30.937,35,56.78
30.955,36,56.41
30.972,36,56.71
30.990,36,56.41
31.007,36,56.78
31.026,37,56.39
31.043,36,56.27
31.060,36,56.37
31.078,35,56.37
31.096,36,56.73
31.114,37,56.81
31.131,34,56.81
31.150,36,56.41
31.167,35,56.71
31.184,36,56.81
31.202,35,56.81
31.220,36,56.81
31.238,35,56.73
31.255,36,56.81
31.272,35,56.41
31.291,36,56.41
31.308,36,56.29
31.326,36,56.78
31.343,35,56.41
31.362,35,56.71
31.379,37,56.03
31.396,34,56.51
31.415,34,56.63
31.432,34,56.25
31.450,35,56.44
31.467,36,56.56
31.485,34,57.04
31.503,34,57.39
31.520,36,57.09
31.538,36,57.09
31.556,35,57.41
31.574,36,56.97
31.591,35,57.10
31.608,35,57.14
31.627,35,57.56
31.644,36,56.93
31.662,35,57.46
31.680,33,57.22
31.697,34,57.66
31.715,33,57.56
31.732,34,57.65
31.751,35,58.19
31.768,36,57.80
31.785,34,57.60
31.803,34,57.68
31.821,35,57.70
31.839,34,58.19
31.856,35,58.02
31.874,33,58.12
31.892,34,58.17
31.909,32,59.09
31.927,34,59.30
31.945,34,58.97
31.963,34,59.33
31.980,34,59.93
31.997,33,59.62
32.016,32,59.60
32.033,34,60.04
32.051,33,60.62
32.068,34,60.96
32.087,33,60.21
32.104,34,60.28
32.121,33,61.17
32.139,33,61.15
32.157,34,61.64
32.175,33,61.80
32.192,33,63.27
32.209,33,64.96
32.228,32,122.06
32.246,33,101.12
32.265,33,64.45
32.283,34,64.92
32.301,33,65.79
32.318,32,66.32
32.335,34,63.33
32.354,34,61.64
32.371,33,60.74
32.389,32,60.88
32.406,34,60.76
32.424,33,61.20
32.442,31,60.79
32.459,32,60.93
32.478,31,62.08
32.495,33,61.30
32.513,33,63.09
32.530,31,62.22
32.548,33,62.54
32.566,33,62.12
32.583,33,61.80
32.601,33,60.95
32.619,33,60.84
32.636,32,60.86
32.654,31,61.01
32.671,32,61.01
32.690,33,61.42
32.707,32,61.44
32.724,32,61.13
32.742,32,60.64
32.760,32,60.76
32.778,32,60.83
32.795,32,60.40
32.814,32,60.67
32.831,32,60.62
32.848,31,60.71
32.866,32,60.72
32.884,32,60.61
32.902,32,60.20
32.919,33,60.28
32.936,31,60.66
32.955,33,60.55
32.972,33,60.57
32.990,33,60.30
33.007,31,60.27
33.026,31,60.20
33.043,32,60.32
33.060,31,60.32
33.079,32,60.21
33.096,33,60.62
33.114,33,60.37
33.131,31,60.45
33.149,33,60.40
33.167,33,60.50
33.184,32,60.30
33.202,32,60.78
33.220,31,60.76
33.238,32,60.78
33.255,31,60.86
33.272,33,60.79
33.291,32,60.84
33.308,31,61.35
33.326,32,61.40
33.344,31,60.88
33.361,31,61.25
33.379,33,60.98
33.396,31,61.40
33.415,32,60.91
33.432,32,60.89
33.449,30,61.01
33.467,31,61.01
33.485,31,61.25
33.503,31,61.23
33.520,31,60.96
33.538,31,62.05
33.556,30,61.61
33.573,32,62.88
33.591,31,64.28
33.609,32,65.47
33.627,31,65.08
33.644,32,64.75
33.661,31,64.24
33.680,32,64.23
33.697,32,64.63
33.715,32,64.72
33.732,32,62.90
33.751,31,62.02
33.768,32,61.22
33.785,32,60.96
33.803,30,61.00
33.821,32,61.29
33.839,31,60.96
33.856,33,61.85
33.873,32,61.37
33.892,30,61.74
33.909,31,62.24
33.927,32,61.44
33.945,33,61.69
33.963,32,63.34
33.980,30,119.43
33.998,31,64.38
34.017,32,64.77
34.034,32,63.05
34.052,30,62.73
34.069,31,62.22
34.087,32,62.63
34.105,32,63.48
34.122,31,63.60
34.140,32,63.92
34.158,32,64.33
34.176,32,64.84
34.193,32,64.29
34.211,32,62.17
34.229,32,61.76
34.246,33,61.46
34.264,31,61.88
34.282,32,61.42
34.299,31,61.81
34.317,32,61.97
34.334,32,61.46
34.353,31,61.44
34.370,30,61.46
34.387,31,61.20
34.405,31,60.74
34.423,32,60.76
34.441,30,60.88
34.458,31,61.25
34.477,31,61.18
34.494,30,60.81
34.511,31,60.93
34.529,30,60.95
34.547,32,61.23
34.565,30,61.22
34.582,31,61.32
34.599,32,61.32
34.618,30,61.23
34.635,30,61.18
34.653,32,61.30
34.670,30,61.18
34.689,31,61.61
34.706,30,61.66
34.723,31,61.30
34.742,30,61.22
34.759,31,60.84
34.777,31,61.35
34.794,32,61.00
34.812,31,61.27
34.830,32,61.27
34.847,31,61.39
34.865,30,61.00
34.883,31,60.91
34.900,32,61.29
34.918,31,61.01
34.935,30,60.95
34.954,32,61.37
34.971,31,61.06
34.989,30,61.61
35.007,31,61.63
35.024,31,61.73
35.042,31,61.93
35.059,29,61.61
35.078,31,62.00
35.095,32,62.07
35.112,31,62.22
35.130,30,62.15
35.148,31,62.65
35.166,30,62.25
35.183,31,62.83
35.201,30,62.73
35.219,30,62.82
35.236,30,62.87
35.254,30,63.02
35.271,30,62.58
35.290,31,62.68
35.307,29,63.22
35.324,30,63.31
35.343,30,63.29
35.360,31,63.34
35.378,31,63.50
35.395,29,63.44
35.414,31,63.09
35.431,29,63.50
35.448,29,63.63
35.466,30,63.19
35.484,30,63.22
35.502,28,63.68
35.519,29,63.82
35.536,30,63.77
35.555,31,63.78
35.572,29,64.36
35.590,29,63.85
35.608,31,64.31
35.625,31,64.33
35.643,30,64.06
35.660,30,63.95
35.679,30,63.97
35.696,29,64.40
35.714,31,64.53
35.731,30,64.52
35.749,30,64.57
35.767,29,64.58
35.784,30,64.74
35.802,29,64.72
35.820,28,64.41
35.837,28,64.55
35.855,29,64.50
35.873,30,64.94
35.891,30,64.97
35.908,29,64.74
35.926,30,65.06
35.944,29,65.09
35.961,28,65.57
35.979,31,65.30
35.996,30,66.10
36.015,29,65.72
36.032,28,65.42
36.049,30,65.87
36.067,28,66.38
36.085,29,66.05
36.103,28,65.74
36.120,29,66.22
36.139,29,66.28
36.156,28,66.37
36.173,30,66.49
36.191,28,66.44
36.209,30,66.49
36.227,28,66.54
36.244,29,66.33
36.261,29,66.28
36.280,29,66.78
36.297,28,67.27
36.315,29,66.90
36.332,28,67.41
36.350,29,66.64
36.368,28,67.12
36.385,29,68.03
36.403,29,66.86
36.421,28,66.91
36.439,28,67.46
36.456,29,66.64
36.474,29,67.05
36.492,29,67.12
36.509,28,67.12
36.527,28,67.54
36.545,30,67.20
36.562,27,66.86
36.580,28,67.30
36.597,28,66.95
36.616,28,67.37
36.633,29,67.05
36.651,29,67.46
36.668,29,67.10
36.686,28,66.74
36.704,27,67.25
36.721,29,66.74
36.740,27,67.13
36.757,27,66.73
36.774,29,67.20
36.792,28,66.71
36.810,29,66.73
36.828,28,67.10
36.845,28,66.71
36.862,27,66.73
36.881,28,67.10
36.898,27,66.71
36.916,27,66.73
36.933,29,66.73
36.952,29,67.13
36.969,28,67.20
36.986,28,67.08
37.005,30,66.71
37.022,29,66.71
37.040,27,66.86
37.057,28,67.18
37.075,28,66.84
37.093,28,66.95
37.110,28,67.03
37.128,28,67.51
37.146,29,68.43
37.164,29,68.00
37.181,29,68.44
37.198,28,68.00
37.217,29,68.00
37.234,28,68.00
37.252,27,68.43
37.270,28,68.83
37.287,27,68.00
37.305,28,68.43
37.322,28,67.98
37.341,28,68.44
37.358,28,68.43
37.376,28,67.98
37.393,29,67.61
37.411,28,67.61
37.429,28,67.61
37.446,27,68.46
37.464,27,68.44
37.482,27,67.61
37.499,28,68.46
37.517,27,68.48
37.534,28,67.61
37.553,27,67.64
37.570,28,67.73
37.587,27,67.61
37.606,29,67.63
37.623,27,68.03
37.641,28,68.03
37.658,28,68.03
37.677,28,67.63
37.694,26,68.02
37.711,27,67.64
37.729,28,68.48
37.747,27,68.03
37.765,28,67.63
37.782,27,67.63
37.799,28,67.64
37.818,29,67.63
37.835,27,67.73
37.853,28,68.03
37.871,28,67.64
37.889,27,68.49
37.906,28,67.66
37.923,28,67.71
37.942,27,67.37
37.959,27,67.91
37.977,27,68.07
37.994,27,67.86
38.012,28,68.41
38.030,27,68.14
38.047,27,68.63
38.065,27,68.70
38.083,27,69.58
38.100,27,68.77
38.118,28,69.63
38.136,26,69.67
38.154,27,68.87
38.171,28,69.33
38.189,28,69.41
38.207,25,69.12
38.224,27,69.22
38.242,25,69.31
38.259,28,69.82
38.278,27,70.35
38.295,28,70.33
38.312,27,70.48
38.330,25,70.53
38.348,27,70.14
38.366,26,70.53
38.383,28,70.23
38.402,28,69.87
38.419,26,69.95
38.436,25,70.04
38.454,25,70.14
38.472,27,70.23
38.490,26,71.18
38.507,26,71.71
38.524,27,72.25
38.543,26,72.73
38.560,27,71.43
38.578,25,71.21
38.595,26,71.26
38.614,26,73.37
38.631,27,72.10
38.648,26,72.32
38.666,25,72.42
38.684,26,156.49
38.703,25,142.17
38.721,27,76.86
38.739,25,72.79
38.757,26,72.39
38.774,24,72.54
38.792,26,72.61
38.810,25,73.51
38.828,26,72.61
38.845,25,72.79
38.862,26,73.24
38.881,27,72.84
38.898,24,73.61
38.916,26,72.49
38.934,26,72.93
38.951,25,72.88
38.969,24,73.87
38.986,24,72.69
39.005,24,73.97
39.022,26,72.68
39.040,25,72.86
39.057,25,73.73
39.075,24,73.41
39.093,26,74.63
39.110,24,74.83
39.128,25,74.92
39.146,24,75.75
39.163,25,76.28
39.181,23,77.32
39.198,25,77.69
39.217,23,77.33
39.234,24,76.23
39.251,24,76.21
39.270,25,75.85
39.287,26,77.44
39.305,25,76.30
39.322,23,75.94
39.341,24,75.91
39.358,24,76.79
39.375,24,76.14
39.393,24,76.25
39.411,25,77.89
39.429,25,127.86
39.447,24,126.68
39.467,25,127.11
39.485,24,125.73
39.503,23,126.67
39.522,24,126.68
39.541,26,125.43
39.560,24,125.32
39.578,26,125.80
39.597,26,127.48
39.616,25,127.82
39.634,24,78.85
39.652,26,79.39
39.670,23,78.18
39.688,25,78.68
39.705,25,77.77
39.723,23,78.59
39.741,24,77.89
39.758,24,77.55
39.776,25,77.74
39.793,24,78.90
39.812,23,78.20
39.829,25,78.34
39.846,23,78.97
39.864,23,79.81
39.882,24,78.64
39.900,24,80.09
39.917,24,80.92
39.936,25,79.73
39.953,23,80.58
39.970,24,81.12
39.988,24,79.76
40.006,25,79.83
40.024,23,80.72
40.041,25,79.19
40.058,24,79.15
40.077,24,80.48
40.094,23,79.31
40.112,23,79.90
40.129,23,79.85
40.147,23,80.75
40.165,23,81.33
40.182,24,79.73
40.201,23,81.34
40.218,24,80.12
40.236,22,80.29
40.253,24,81.50
40.271,22,81.16
40.289,23,80.85
40.306,22,128.72
40.325,24,129.15
40.344,22,128.57
40.363,23,127.31
40.381,23,127.43
40.400,22,129.85
40.419,22,83.47
40.436,22,82.33
40.454,22,83.06
40.472,23,82.26
40.489,22,82.70
40.507,23,83.18
40.524,23,81.99
40.543,23,82.48
40.560,23,83.83
40.578,23,83.13
40.595,23,83.69
40.613,24,82.16
40.631,23,81.62
40.648,23,81.63
40.667,22,83.05
40.684,21,82.81
40.701,21,83.06
40.719,24,82.72
40.737,22,82.91
40.755,23,83.11
40.772,23,82.98
40.790,21,83.06
40.808,23,84.44
40.825,21,84.18
40.843,23,83.93
40.860,21,85.39
40.879,24,85.61
40.896,22,85.46
40.913,23,84.25
40.932,23,85.29
40.949,23,84.63
40.967,21,87.36
40.984,22,87.60
41.003,21,87.04
41.020,22,88.09
41.037,22,87.47
41.055,23,86.80
41.073,22,86.97
41.091,20,86.33
41.108,19,86.09
41.125,19,87.43
41.144,20,86.31
41.161,22,87.99
41.179,21,87.82
41.197,20,87.11
41.214,20,86.84
41.232,21,86.53
41.249,20,88.71
41.268,19,87.55
41.285,20,88.06
41.303,21,90.25
41.320,19,91.17
41.338,20,91.63
41.356,21,88.57
41.373,19,88.26
41.391,19,89.15
41.409,19,87.99
41.426,21,128.18
41.445,22,128.69
41.464,19,126.60
41.483,19,89.93
41.500,21,90.54
41.518,21,88.96
41.536,20,87.86
41.553,20,89.51
41.571,20,87.65
41.588,21,89.40
41.607,18,87.87
41.624,18,87.86
41.641,19,89.78
41.659,19,89.06
41.677,19,88.31
41.695,19,89.66
41.712,19,88.50
41.731,20,88.60
41.748,19,88.69
41.765,19,89.62
41.783,18,90.13
41.801,19,88.94
41.819,20,90.56
41.836,19,91.15
41.853,18,89.98
41.872,20,89.23
41.889,18,90.12
41.907,17,91.17
41.924,20,91.26
41.943,18,91.22
41.960,20,91.75
41.977,18,93.23
41.996,17,93.35
42.013,20,93.33
42.031,19,94.33
42.048,20,91.78
42.066,18,90.56
42.084,20,91.73
42.101,18,90.64
42.119,18,91.90
42.137,19,92.29
42.155,18,91.55
42.172,19,91.75
42.189,17,91.44
42.208,19,92.74
42.225,18,91.22
42.243,20,91.88
42.260,19,92.00
42.278,17,91.99
42.296,19,92.16
42.313,20,92.67
42.332,17,91.92
42.349,17,91.48
42.366,17,92.87
42.384,20,93.74
42.402,18,92.11
42.420,17,91.65
42.437,19,94.69
42.455,19,93.94
42.473,18,92.67
42.490,18,93.18
42.508,18,91.70
42.525,17,91.82
42.544,19,92.23
42.561,18,94.10
42.578,17,92.92
42.597,18,93.45
42.614,17,94.69
42.632,17,94.88
42.649,18,94.54
42.668,18,94.93
42.685,17,97.41
42.702,17,101.68
42.721,18,98.80
42.739,17,97.22
42.757,19,97.31
42.774,16,100.35
42.792,17,100.42
42.812,19,98.45
42.829,17,96.93
42.847,17,95.71
42.865,17,96.48
42.883,17,94.93
42.900,17,95.73
42.917,16,96.15
42.936,17,94.57
42.953,17,97.38
42.971,19,98.79
42.988,17,124.75
43.008,18,103.80
43.026,17,128.98
43.044,18,130.85
43.064,17,126.84
43.082,18,102.56
43.101,16,126.07
43.119,16,132.04
43.139,17,132.01
43.157,18,99.98
43.174,16,127.28
43.194,16,127.30
43.212,17,128.40
43.231,16,128.04
43.249,18,122.25
43.269,16,120.56
43.287,16,103.80
43.305,18,128.47
43.324,17,128.88
43.343,16,122.66
43.362,17,120.14
43.380,16,123.06
43.400,17,120.55
43.418,16,120.97
43.437,16,120.97
43.455,16,124.73
43.474,18,122.21
43.493,17,118.58
43.511,17,125.17
43.531,17,119.75
43.549,18,123.00
43.568,15,99.60
43.585,16,100.83
43.604,16,99.25
43.622,16,98.50
43.639,16,98.26
43.657,15,99.09
43.675,16,98.36
43.693,16,101.85
43.711,15,102.26
43.730,15,128.83
43.749,16,101.27
43.767,15,128.08
43.786,17,100.81
43.805,14,101.81
43.824,15,100.78
43.842,16,100.54
43.862,14,101.18
43.880,15,102.56
43.898,16,126.75
43.917,15,103.29
43.936,15,101.25
43.955,16,100.45
43.973,15,101.69
43.993,15,101.29
44.011,15,101.27
44.029,15,102.12
44.048,14,100.05
44.067,15,102.10
44.086,16,102.14
44.104,15,101.75
44.123,15,104.33
44.142,15,142.38
44.161,14,131.17
44.179,14,100.84
44.198,15,101.71
44.217,15,101.76
44.235,14,128.91
44.254,15,142.92
44.273,15,146.17
44.292,14,128.03
44.310,15,103.79
44.329,15,106.78
44.348,15,127.53
44.366,14,120.09
44.385,14,103.34
44.404,16,103.41
44.423,15,132.89
44.441,15,103.72
44.461,14,103.80
44.479,15,233.07
44.497,15,128.59
44.516,15,104.14
44.535,15,102.60
44.554,14,126.50
44.572,15,131.56
44.592,14,103.34
44.610,14,103.00
44.628,15,129.98
44.647,15,130.71
44.666,15,102.92
44.685,13,101.71
44.703,15,104.26
44.722,15,106.42
44.741,15,130.61
44.760,15,123.74
44.778,15,125.39
44.797,14,122.06
44.816,13,127.82
44.834,13,128.33
44.853,14,129.91
44.872,14,131.92
44.891,14,131.61
44.909,14,102.15
44.929,14,235.18
44.947,14,234.33
44.965,13,104.21
44.984,14,102.20
45.003,14,141.61
45.022,15,102.48
45.040,12,100.88
45.060,14,103.04
45.078,13,126.92
45.096,14,127.02
45.115,14,125.36
45.134,14,126.55
45.153,14,125.27
45.171,13,127.48
45.191,15,106.66
45.209,14,101.71
45.228,12,101.44
45.246,13,102.65
45.265,13,128.27
45.284,14,152.90
45.302,13,124.49
45.321,13,158.30
45.340,13,128.23
45.359,14,157.90
45.377,13,102.22
45.396,14,109.26
45.415,15,102.66
45.433,14,109.29
45.452,15,127.87
45.471,14,102.26
45.490,13,104.81
45.508,13,131.58
45.528,13,102.85
45.546,14,101.66
45.564,12,102.94
45.583,13,101.73
45.602,13,101.80
45.621,13,103.38
45.639,14,103.05
45.659,13,101.34
45.677,13,100.93
45.696,15,101.75
45.714,13,102.60
45.733,12,102.60
45.752,14,101.76
45.770,15,102.61
45.790,13,103.48
45.808,13,102.66
45.827,13,102.26
45.845,14,103.11
45.864,13,102.65
45.883,13,103.09
45.901,13,102.26
45.920,13,101.86
45.939,14,103.14
45.958,14,103.12
45.976,14,102.75
45.996,13,103.21
46.014,14,102.82
46.032,14,102.82
46.051,13,102.02
46.070,11,102.46
46.089,14,103.75
46.107,11,103.73
46.127,14,103.36
46.145,14,102.15
46.163,12,102.99
46.182,13,118.75
46.201,13,122.54
46.220,11,121.62
46.238,12,131.44
46.258,12,105.43
46.276,13,102.97
46.295,12,103.85
46.313,12,111.16
46.332,11,104.19
46.351,12,113.36
46.369,13,102.97
46.389,13,106.96
46.407,13,104.19
46.426,13,104.70
46.444,12,105.59
46.464,14,103.45
46.482,11,104.21
46.500,12,104.55
46.519,12,106.05
46.538,14,105.03
46.557,11,117.81
46.575,11,118.13
46.595,11,124.17
46.613,13,118.80
46.631,13,104.79
46.650,12,118.69
46.669,13,118.88
46.688,13,103.80
46.706,12,103.80
46.726,11,106.01
46.744,11,119.85
46.763,12,121.79
46.781,12,103.62
46.800,12,113.97
46.819,10,102.88
46.837,11,109.99
46.857,9,125.00
46.874,8,103.92
46.892,9,101.49
46.909,8,101.75
46.927,6,102.12
46.945,5,101.69
46.962,6,105.43
46.980,4,106.25
46.998,4,104.60
47.015,5,105.88
47.033,5,108.55
47.050,5,107.93
47.069,5,109.36
47.086,4,108.09
47.104,3,107.03
47.122,4,108.41
47.139,3,111.84
47.157,3,110.64
47.174,2,109.21
47.193,2,110.62
47.210,2,109.43
47.227,1,106.23
47.245,2,104.55
47.263,2,104.16
47.281,2,104.41
47.298,2,105.33
47.315,2,104.87
47.334,1,105.35
47.351,2,105.01
47.369,1,106.74
47.387,1,116.84
47.405,1,118.78
47.422,0,117.57
47.439,0,116.43
47.458,2,105.84
47.475,0,105.09
47.493,1,121.64
47.510,0,126.06
47.528,1,122.88
47.546,0,122.93
47.563,0,122.32
47.581,0,106.74
47.599,1,108.21
47.617,1,117.81
47.634,0,115.74
47.651,0,107.53
47.670,2,115.57
47.687,1,114.72
47.705,0,105.45
47.723,2,104.92
47.740,0,113.05
47.758,1,108.14
47.775,1,108.09
47.794,1,108.95
47.811,0,113.12
47.828,1,105.42
47.846,0,105.60
47.864,1,108.29
47.882,0,104.50
47.899,0,108.34
47.917,0,119.44
47.935,0,107.37
47.952,2,102.71
47.970,1,102.94
47.988,0,101.51
48.006,1,101.75
48.023,0,101.66
48.040,0,101.47
48.059,1,99.74
48.075,1,100.47
48.093,0,100.13
48.110,0,100.40
48.129,0,102.07
48.146,0,103.34
48.163,0,104.24
48.181,0,103.07
48.199,0,105.25
48.217,2,102.85
48.234,0,102.49
48.252,1,102.61
48.270,0,104.89
48.287,0,102.19
48.305,0,102.65
48.323,0,105.81
48.340,0,103.41
48.358,0,117.16
48.375,0,105.06
48.394,0,113.76
48.411,1,116.08
48.429,1,107.71
48.446,1,106.98
48.464,0,107.53
48.482,1,104.07
48.499,0,103.36
48.517,0,106.76
48.535,0,106.81
48.552,0,120.07
48.570,0,109.48
48.588,1,106.10
48.606,0,109.29
48.623,0,122.01
48.641,2,102.56
48.659,0,102.03
48.676,0,104.65
48.694,1,114.26
48.711,0,105.94
48.730,0,102.10
48.747,0,119.68
48.764,0,117.67
48.782,0,98.77
48.799,0,100.11
48.817,0,106.27
48.834,0,96.27
48.851,1,93.40
48.868,0,92.45
48.884,0,114.50
48.902,2,113.90
48.920,0,113.99
48.937,0,105.06
48.955,0,113.17
48.972,0,110.81
48.991,1,103.00
